zone,year_mean,length_interval,forest_area_change,forest_area_abs,wood_harvest_int_change,after_storm,human_pop_change,mechanisation_abs,mechanisation_period,grassland_area_change,grassland_area_abs,temperature_change,temperature_abs
NorthernAlps,2015.5,12,0.455757937318277,35.7920126940544,-0.0334739309306912,FALSE,1.46360767471652,4.32988904598679,FALSE,-0.0797391452851326,39.7899496986284,0.0892505424405242,1.70130019785395
NorthernAlps,2017.5,8,0.457947134803296,35.9912135300233,0.00950666038287324,FALSE,1.28604459451842,4.44710430779387,FALSE,-0.0834299142390029,39.633852243928,-0.0420858047577082,1.9966037043702
Plateau,1933.5,8,0.251517949815098,19.610395348232,0.012412643084975,FALSE,1.12605574013712,0.264630635301634,FALSE,-0.0842921244279266,42.1817024197962,0.0622512300713041,-0.167740406427971
Plateau,1935.5,12,0.281697889610692,19.6605341234043,0.127557568326968,FALSE,1.12605574013728,0.349732859452153,FALSE,-0.109227326306757,41.9556063343489,-0.0552587323977212,-0.354518549223158
Plateau,1939.5,8,0.267475103198056,19.7331935533641,0.438692194108445,FALSE,1.54770965228746,0.517968973622588,FALSE,-0.221225068693373,41.3883904902712,-0.0197324694995583,-0.311671855383311
Plateau,1945.5,8,-0.158278479848818,19.7397034721305,-0.342284717049333,FALSE,2.99020987806501,0.772444936253987,FALSE,-0.314339470793878,39.6748891752824,0.161086908951839,0.403498577437542
Plateau,1945.5,12,-0.166578934935571,19.7487890593699,-0.20281117400324,FALSE,2.97044873788005,0.790179132461974,FALSE,-0.314339470793878,39.6748891752824,0.150343301191823,0.148917056829923
Plateau,1951.5,8,0.201293760679613,19.7599599620549,-0.0394786395182366,FALSE,4.03513478344795,1.25977293793498,TRUE,-0.314339470793879,37.7888523505191,-0.162813682543507,0.253066653182534
Plateau,1955.5,12,0.270673706953255,19.8232651185818,-0.0115167306634283,FALSE,4.35711776988001,1.83005230165999,TRUE,-0.20666643872139,36.8662171540038,0.0254033648530565,0.093619431141362
Plateau,1957.5,8,0.302028595307866,19.856142377185,0.00689549627607052,FALSE,4.37641840170159,2.12976747895757,TRUE,-0.13900853968619,36.4048995557461,0.208632531969603,0.000190720828480804
Plateau,1963.5,8,0.201064403051423,19.9738954490528,0.0876199432826235,FALSE,4.7707027375033,3.06684987974825,TRUE,-0.118453324982407,35.6502275146369,-0.00739964930568949,-0.0711907469028778
Plateau,1965.5,12,0.228292118408535,19.998364287347,0.0836016464075609,FALSE,4.51626242892764,3.32845352337111,TRUE,-0.145981929079182,35.3528055611254,-0.0260098420867624,-0.142871355054771
Plateau,1969.5,8,0.26740853013656,20.0453589278282,0.102598192344845,TRUE,3.10428257036433,3.84117983498339,TRUE,-0.291575622306249,34.5992738855339,-0.0990637299420777,-0.166715174781519
Plateau,1975.5,8,0.331298242161845,20.209234851454,0.0213301143747989,TRUE,-0.389882647018696,4.47607502545504,TRUE,-0.130782339073783,32.9245177442857,0.0353832889976598,0.00586088221684521
Plateau,1975.5,12,0.335521661661282,20.234424092473,0.0537967517638469,TRUE,0.218312452999665,4.47642823685979,TRUE,-0.158236000788433,33.1420182045504,0.0199599557294543,-0.0734473687255486
Plateau,1981.5,8,0.377763488489325,20.4949993358901,-0.0440470526961049,FALSE,1.51777632571476,5.09094381477109,TRUE,-0.170695859678187,32.3822382470866,0.0662142730290951,0.0551761504592251
Plateau,1985.5,12,0.365830908086813,20.6959873968455,-0.0349592201493484,FALSE,2.1767451644536,5.55565884032906,TRUE,-0.258698526826271,31.4644433433807,0.0862995835184874,0.406358412312655
Plateau,1987.5,8,0.389919050610473,20.7846033567836,-0.103796703132708,FALSE,2.77437435592573,5.78690987620303,TRUE,-0.262255971482519,30.9481936660754,0.183197415034488,0.454389875995668
Plateau,1993.5,8,0.298553439280975,21.0450757353323,0.0504967044434592,TRUE,2.46239203466402,6.22373580228514,FALSE,0.108385167577702,30.5142189180882,-0.0327160569909167,0.954882296842064
Plateau,1995.5,12,0.332310675059296,21.128930543537,0.107911767990064,TRUE,2.19541633170076,6.26087231955924,FALSE,0.0746666425873548,30.6455479146301,0.0265618660660271,1.05284553383665
Plateau,1999.5,8,0.344224331376421,21.2724717895225,0.206964211291981,FALSE,2.55919074382653,6.34627592070877,FALSE,0.00842075943395513,30.8982955002324,0.200520069437995,1.18839436585338
Plateau,2005.5,8,0.231910465182862,21.3989615986757,0.00468222159562511,TRUE,3.95356129740984,6.54925372336929,FALSE,-0.0268034595754216,30.8163468488817,-0.0243159226657923,1.37361281178633
Plateau,2005.5,12,0.257197251517433,21.4014354886709,-0.0729665778702192,TRUE,4.0469803117096,6.54510051598616,FALSE,-0.00713315456569383,30.8341650642329,-0.0180306793360394,1.3610757993163
Plateau,2011.5,8,0.208828455239371,21.5044349130338,-0.142530892566379,FALSE,5.39086306614171,6.77249370830756,FALSE,-0.0562875361061192,30.7097904594358,0.124837940850129,1.44256058675524
Plateau,2015.5,12,0.260457064736418,21.583536241907,0.0347036845277076,FALSE,4.98548523826445,6.92984711824258,FALSE,-0.0976465582243361,30.3920790747058,0.0853225191724972,1.70625770617958
Plateau,2017.5,8,0.273451171190828,21.6171941312595,0.133683115663198,FALSE,4.48129406670052,7.01555299371427,FALSE,-0.093961829351473,30.1919678990681,-0.0358270419384792,1.98883821820277
SouthernAlps,1933.5,8,0.282875993308465,26.4811094760907,-0.0236257034591678,FALSE,0.132171161740487,0.0105016907171915,FALSE,0.0703968469807552,14.9520615500796,0.0110579256773313,-0.239204978730506
SouthernAlps,1935.5,12,0.512114059413733,26.8348592524658,0.074941746109119,FALSE,0.132171161740501,0.0151333138420186,FALSE,0.0495583994997097,15.0447923732381,-0.0465707805216286,-0.356802070347516
SouthernAlps,1939.5,8,0.653022653262639,27.3999653814034,0.260776303001081,FALSE,0.28285983622622,0.0276146422821184,FALSE,-0.0440385596931786,15.1341282779489,0.0818436169438415,-0.218897775142399
SouthernAlps,1945.5,8,0.352799845293849,28.210292114007,-0.0565845731193019,FALSE,0.798373722624807,0.0662944162351548,FALSE,-0.121854636231453,14.5471890729693,0.104395386660699,0.484382473073153
